year,month,day,IHR1,IHR2,amplitude,phase
1939,8,4,-0.23901,-1.7228,1.7393,2
1939,8,5,0.051049,-1.7708,1.7715,3
1939,8,6,0.30087,-1.6664,1.6933,3
1939,8,7,0.50263,-1.4539,1.5384,3
1939,8,8,0.66182,-1.1871,1.3591,3
1939,8,9,0.79234,-0.91749,1.2123,3
1939,8,10,0.91066,-0.68372,1.1388,4
1939,8,11,1.0284,-0.50057,1.1438,4
1939,8,12,1.1469,-0.35565,1.2008,4
1939,8,13,1.256,-0.21907,1.275,4
1939,8,14,1.3393,-0.062232,1.3407,4
1939,8,15,1.3833,0.12415,1.3889,5
1939,8,16,1.389,0.32366,1.4262,5
1939,8,17,1.3748,0.5017,1.4634,5
1939,8,18,1.3689,0.62323,1.5041,5
1939,8,19,1.3952,0.67257,1.5489,5
1939,8,20,1.4609,0.66523,1.6053,5
1939,8,21,1.5511,0.64214,1.6788,5
1939,8,22,1.6335,0.64898,1.7577,5
1939,8,23,1.6705,0.7143,1.8168,5
1939,8,24,1.6346,0.84106,1.8383,5
1939,8,25,1.5195,1.012,1.8257,5
1939,8,26,1.3403,1.2009,1.7996,5
1939,8,27,1.1226,1.38,1.7789,6
1939,8,28,0.88792,1.5255,1.7651,6
1939,8,29,0.64427,1.621,1.7443,6
1939,8,30,0.38512,1.6621,1.7061,6
1939,8,31,0.094264,1.6561,1.6588,6
1939,9,1,-0.2475,1.6146,1.6334,7
1939,9,2,-0.65484,1.5399,1.6733,7
1939,9,3,-1.128,1.4154,1.8099,7
1939,9,4,-1.6424,1.2066,2.038,8
1939,9,5,-2.1443,0.87477,2.3159,8
1939,9,6,-2.5592,0.39924,2.5902,8
1939,9,7,-2.8143,-0.20333,2.8216,1
1939,9,8,-2.8654,-0.87371,2.9956,1
1939,9,9,-2.7111,-1.5233,3.1097,1
1939,9,10,-2.389,-2.0597,3.1543,1
1939,9,11,-1.9615,-2.4114,3.1084,2
1939,9,12,-1.4984,-2.5465,2.9546,2
1939,9,13,-1.0583,-2.4817,2.6979,2
1939,9,14,-0.67014,-2.2749,2.3716,2
1939,9,15,-0.32635,-2.0004,2.0268,2
1939,9,16,0.0032057,-1.7165,1.7165,3
1939,9,17,0.34283,-1.4465,1.4865,3
1939,9,18,0.68707,-1.1822,1.3673,3
1939,9,19,0.9969,-0.90473,1.3462,4
1939,9,20,1.2168,-0.60814,1.3603,4
1939,9,21,1.3036,-0.31253,1.3406,4
1939,9,22,1.2521,-0.058788,1.2534,4
1939,9,23,1.1036,0.11371,1.1094,5
1939,9,24,0.93005,0.18993,0.94925,5
1939,9,25,0.79946,0.18578,0.82076,5
1939,9,26,0.74435,0.13375,0.75627,5
1939,9,27,0.75202,0.061455,0.75453,5
1939,9,28,0.78033,-0.018869,0.78055,4
1939,9,29,0.78604,-0.10236,0.79268,4
1939,9,30,0.74545,-0.17597,0.76594,4
1939,10,1,0.65701,-0.21276,0.6906,4
1939,10,2,0.5301,-0.18367,0.56102,4
1939,10,3,0.37212,-0.076772,0.37996,4
1939,10,4,0.18379,0.08942,0.20438,5
1939,10,5,-0.033015,0.26512,0.26716,7
1939,10,6,-0.26077,0.37992,0.46081,7
1939,10,7,-0.45819,0.36497,0.58578,8
1939,10,8,-0.56873,0.18339,0.59757,8
1939,10,9,-0.54311,-0.14195,0.56135,1
1939,10,10,-0.3643,-0.52294,0.63732,2
1939,10,11,-0.063075,-0.83399,0.83637,2
1939,10,12,0.28311,-0.96531,1.006,3
1939,10,13,0.57149,-0.87316,1.0436,3
1939,10,14,0.71036,-0.5986,0.92895,4
1939,10,15,0.65539,-0.24387,0.69929,4
1939,10,16,0.42501,0.077651,0.43205,5
1939,10,17,0.086698,0.29001,0.30269,6
1939,10,18,-0.27549,0.3779,0.46766,7
1939,10,19,-0.59192,0.37821,0.70243,8
1939,10,20,-0.8261,0.34787,0.89636,8
1939,10,21,-0.97891,0.32719,1.0321,8
1939,10,22,-1.079,0.31835,1.125,8
1939,10,23,-1.1619,0.29047,1.1977,8
1939,10,24,-1.2482,0.20444,1.2649,8
1939,10,25,-1.332,0.040302,1.3326,8
1939,10,26,-1.3866,-0.18825,1.3993,1
1939,10,27,-1.3832,-0.43746,1.4507,1
1939,10,28,-1.3095,-0.65342,1.4635,1
1939,10,29,-1.1764,-0.798,1.4215,1
1939,10,30,-1.0101,-0.8659,1.3305,1
1939,10,31,-0.83977,-0.88284,1.2184,2
1939,11,1,-0.68764,-0.89012,1.1248,2
1939,11,2,-0.56394,-0.92659,1.0847,2
1939,11,3,-0.46543,-1.0159,1.1174,2
1939,11,4,-0.37814,-1.1614,1.2214,2
1939,11,5,-0.283,-1.3497,1.3791,2
1939,11,6,-0.16028,-1.5599,1.5681,2
1939,11,7,0.0074642,-1.7715,1.7715,3
1939,11,8,0.23194,-1.9666,1.9802,3
1939,11,9,0.51333,-2.1263,2.1874,3
1939,11,10,0.83384,-2.2265,2.3775,3
1939,11,11,1.1543,-2.2386,2.5187,3
1939,11,12,1.4198,-2.1396,2.5678,3
1939,11,13,1.5759,-1.9251,2.4879,3
1939,11,14,1.5929,-1.6184,2.2708,3
1939,11,15,1.4833,-1.266,1.9501,4
1939,11,16,1.3018,-0.92204,1.5952,4
1939,11,17,1.1249,-0.63059,1.2896,4
1939,11,18,1.0208,-0.41178,1.1008,4
1939,11,19,1.0227,-0.25578,1.0542,4
1939,11,20,1.1153,-0.12968,1.1228,4
1939,11,21,1.2418,0.00271,1.2418,5
1939,11,22,1.33,0.15935,1.3395,5
1939,11,23,1.3268,0.33106,1.3675,5
1939,11,24,1.2261,0.4931,1.3216,5
1939,11,25,1.0722,0.62864,1.2429,5
1939,11,26,0.9352,0.74734,1.1971,5
1939,11,27,0.87058,0.88264,1.2397,6
1939,11,28,0.88537,1.0669,1.3864,6
1939,11,29,0.93518,1.3023,1.6033,6
1939,11,30,0.95354,1.5522,1.8217,6
1939,12,1,0.89155,1.759,1.972,6
1939,12,2,0.74263,1.8725,2.0144,6
1939,12,3,0.53979,1.8718,1.9481,6
1939,12,4,0.33126,1.7709,1.8016,6
1939,12,5,0.14996,1.6074,1.6144,6
1939,12,6,-0.0045876,1.4224,1.4224,7
1939,12,7,-0.16202,1.2422,1.2527,7
1939,12,8,-0.35778,1.0726,1.1307,7
1939,12,9,-0.60642,0.90588,1.0901,7
1939,12,10,-0.88854,0.73473,1.153,8
1939,12,11,-1.158,0.56302,1.2876,8
1939,12,12,-1.3617,0.40816,1.4216,8
1939,12,13,-1.46,0.29497,1.4895,8
1939,12,14,-1.4405,0.24374,1.461,8
1939,12,15,-1.3224,0.25613,1.347,8
1939,12,16,-1.1494,0.30741,1.1898,8
1939,12,17,-0.97126,0.3529,1.0334,8
1939,12,18,-0.82063,0.35102,0.89255,8
1939,12,19,-0.70095,0.29037,0.75872,8
1939,12,20,-0.59577,0.20115,0.62881,8
1939,12,21,-0.49357,0.1393,0.51285,8
1939,12,22,-0.40716,0.15366,0.43519,8
1939,12,23,-0.37198,0.25836,0.4529,8
1939,12,24,-0.42455,0.42728,0.60234,7
1939,12,25,-0.57713,0.60876,0.83885,7
1939,12,26,-0.80482,0.74779,1.0986,8
1939,12,27,-1.053,0.80376,1.3247,8
1939,12,28,-1.2589,0.76003,1.4705,8
1939,12,29,-1.3742,0.62448,1.5094,8
1939,12,30,-1.3774,0.42246,1.4407,8
1939,12,31,-1.2737,0.18597,1.2872,8
1940,1,1,-1.0859,-0.054701,1.0873,1
1940,1,2,-0.84268,-0.27464,0.88631,1
1940,1,3,-0.56771,-0.4537,0.72674,1
1940,1,4,-0.27633,-0.5737,0.63678,2
1940,1,5,0.020663,-0.61589,0.61624,3
1940,1,6,0.3082,-0.56485,0.64346,3
1940,1,7,0.56223,-0.41837,0.70081,4
1940,1,8,0.7539,-0.19549,0.77883,4
1940,1,9,0.85924,0.065828,0.86176,5
1940,1,10,0.86584,0.31862,0.9226,5
1940,1,11,0.77432,0.51901,0.93217,5
1940,1,12,0.59711,0.63702,0.87311,6
1940,1,13,0.35793,0.66391,0.75425,6
1940,1,14,0.091402,0.61299,0.61977,6
1940,1,15,-0.16015,0.51427,0.53863,7
1940,1,16,-0.35637,0.40491,0.5394,7
1940,1,17,-0.4734,0.31837,0.5705,8
1940,1,18,-0.5166,0.27364,0.58459,8
1940,1,19,-0.52132,0.26804,0.58619,8
1940,1,20,-0.53812,0.27773,0.60557,8
1940,1,21,-0.60791,0.26786,0.6643,8
1940,1,22,-0.74088,0.20748,0.76938,8
1940,1,23,-0.91044,0.082291,0.91415,8
1940,1,24,-1.0649,-0.10135,1.0697,1
1940,1,25,-1.1487,-0.32144,1.1928,1
1940,1,26,-1.1226,-0.55015,1.2502,1
1940,1,27,-0.97533,-0.76258,1.2381,1
1940,1,28,-0.72529,-0.94217,1.189,2
1940,1,29,-0.41252,-1.0817,1.1577,2
1940,1,30,-0.08504,-1.1806,1.1837,2
1940,1,31,0.21535,-1.2399,1.2584,3
1940,2,1,0.46222,-1.2558,1.3382,3
1940,2,2,0.64637,-1.2176,1.3785,3
1940,2,3,0.77159,-1.1109,1.3526,3
1940,2,4,0.84899,-0.92757,1.2574,3
1940,2,5,0.89093,-0.6735,1.1169,4
1940,2,6,0.90469,-0.3705,0.97761,4
1940,2,7,0.8882,-0.052798,0.88977,4
1940,2,8,0.83362,0.23982,0.86743,5
1940,2,9,0.73878,0.47202,0.8767,5
1940,2,10,0.61856,0.62617,0.88017,6
1940,2,11,0.5044,0.71175,0.87236,6
1940,2,12,0.43112,0.76396,0.87721,6
1940,2,13,0.4215,0.83141,0.93215,6
1940,2,14,0.47895,0.9602,1.073,6
1940,2,15,0.58731,1.1805,1.3185,6
1940,2,16,0.71145,1.499,1.6592,6
1940,2,17,0.79842,1.8959,2.0572,6
1940,2,18,0.78728,2.3239,2.4537,6
1940,2,19,0.62995,2.7104,2.7826,6
1940,2,20,0.31395,2.9709,2.9875,6
1940,2,21,-0.12641,3.0352,3.0378,7
1940,2,22,-0.61627,2.8754,2.9407,7
1940,2,23,-1.0628,2.5202,2.7351,7
1940,2,24,-1.3864,2.0438,2.4697,7
1940,2,25,-1.55,1.5366,2.1826,8
1940,2,26,-1.5699,1.0731,1.9016,8
1940,2,27,-1.5027,0.69226,1.6545,8
1940,2,28,-1.4117,0.39975,1.4672,8
1940,2,29,-1.3371,0.18494,1.3498,8
1940,3,1,-1.2857,0.036881,1.2862,8
1940,3,2,-1.2438,-0.052856,1.2449,1
1940,3,3,-1.1947,-0.096879,1.1986,1
1940,3,4,-1.1272,-0.11632,1.1332,1
1940,3,5,-1.037,-0.13581,1.0459,1
1940,3,6,-0.92655,-0.1749,0.94292,1
1940,3,7,-0.80421,-0.24296,0.84011,1
1940,3,8,-0.68106,-0.33931,0.7609,1
1940,3,9,-0.56554,-0.45332,0.7248,1
1940,3,10,-0.46116,-0.56318,0.7279,2
1940,3,11,-0.36778,-0.63706,0.7356,2
1940,3,12,-0.28504,-0.64291,0.70327,2
1940,3,13,-0.21531,-0.5646,0.60426,2
1940,3,14,-0.16556,-0.41544,0.44721,2
1940,3,15,-0.14516,-0.23841,0.27912,2
1940,3,16,-0.15883,-0.089291,0.18221,1
1940,3,17,-0.19987,-0.0097001,0.20011,1
1940,3,18,-0.25162,-0.0080468,0.25175,1
1940,3,19,-0.29628,-0.060741,0.30244,1
1940,3,20,-0.32394,-0.12985,0.349,1
1940,3,21,-0.33759,-0.18243,0.38373,1
1940,3,22,-0.35329,-0.20317,0.40754,1
1940,3,23,-0.39226,-0.19766,0.43925,1
1940,3,24,-0.46518,-0.18641,0.50115,1
1940,3,25,-0.55881,-0.19158,0.59074,1
1940,3,26,-0.63625,-0.22479,0.67479,1
1940,3,27,-0.65172,-0.28236,0.71026,1
1940,3,28,-0.5717,-0.34788,0.66922,1
1940,3,29,-0.3912,-0.3974,0.55765,2
1940,3,30,-0.13875,-0.40602,0.42907,2
1940,3,31,0.13285,-0.35611,0.38008,3
1940,4,1,0.36598,-0.2439,0.43981,4
1940,4,2,0.51868,-0.078362,0.52456,4
1940,4,3,0.57327,0.12571,0.58689,5
1940,4,4,0.53088,0.35196,0.63696,5
1940,4,5,0.40136,0.58029,0.70557,6
1940,4,6,0.19935,0.78424,0.80918,6
1940,4,7,-0.054329,0.93266,0.93424,7
1940,4,8,-0.33175,0.99573,1.0495,7
1940,4,9,-0.60042,0.95297,1.1263,7
1940,4,10,-0.82779,0.80262,1.153,8
1940,4,11,-0.98722,0.56786,1.1389,8
1940,4,12,-1.0643,0.29435,1.1043,8
1940,4,13,-1.0627,0.03627,1.0633,8
1940,4,14,-1.0046,-0.16366,1.0178,1
1940,4,15,-0.92345,-0.29104,0.96823,1
1940,4,16,-0.85009,-0.36305,0.92437,1
1940,4,17,-0.79873,-0.41496,0.90009,1
1940,4,18,-0.762,-0.47646,0.89869,1
1940,4,19,-0.71764,-0.55314,0.90607,1
1940,4,20,-0.64324,-0.62461,0.8966,1
1940,4,21,-0.53062,-0.65997,0.84683,2
1940,4,22,-0.39148,-0.63748,0.74809,2
1940,4,23,-0.25446,-0.5553,0.61083,2
1940,4,24,-0.1572,-0.43023,0.45805,2
1940,4,25,-0.135,-0.29206,0.32176,2
1940,4,26,-0.20624,-0.17799,0.27243,1
1940,4,27,-0.36033,-0.12592,0.3817,1
1940,4,28,-0.55714,-0.16407,0.58079,1
1940,4,29,-0.74112,-0.30143,0.80007,1
1940,4,30,-0.86111,-0.52478,1.0084,1
1940,5,1,-0.88313,-0.80431,1.1945,1
1940,5,2,-0.79218,-1.1033,1.3582,2
1940,5,3,-0.58996,-1.3863,1.5066,2
1940,5,4,-0.29456,-1.6233,1.6499,2
1940,5,5,0.060179,-1.7908,1.7918,3
1940,5,6,0.43193,-1.8725,1.9217,3
1940,5,7,0.78235,-1.8608,2.0186,3
1940,5,8,1.0864,-1.7548,2.0639,3
1940,5,9,1.3315,-1.5578,2.0493,3
1940,5,10,1.5106,-1.2748,1.9766,4
1940,5,11,1.6134,-0.91363,1.8542,4
1940,5,12,1.6219,-0.4916,1.6948,4
1940,5,13,1.5127,-0.045101,1.5133,4
1940,5,14,1.2703,0.36834,1.3226,5
1940,5,15,0.90473,0.68245,1.1333,5
1940,5,16,0.46004,0.84479,0.96192,6
1940,5,17,0.0058302,0.83429,0.83431,6
1940,5,18,-0.38367,0.66368,0.7666,7
1940,5,19,-0.64987,0.3697,0.74767,8
1940,5,20,-0.7614,0.0033772,0.76141,8
1940,5,21,-0.71687,-0.37469,0.80889,1
1940,5,22,-0.54117,-0.69881,0.88385,2
1940,5,23,-0.27901,-0.90991,0.95173,2
1940,5,24,0.012374,-0.97218,0.97226,3
1940,5,25,0.27199,-0.88481,0.92567,3
1940,5,26,0.4482,-0.68046,0.81481,3
1940,5,27,0.51312,-0.41294,0.65864,4
1940,5,28,0.4705,-0.14149,0.49131,4
1940,5,29,0.35029,0.08173,0.35969,5
1940,5,30,0.19305,0.22118,0.29358,6
1940,5,31,0.033827,0.26435,0.2665,6
1940,6,1,-0.1057,0.22293,0.24672,7
1940,6,2,-0.21623,0.12547,0.25,8
1940,6,3,-0.29545,0.004805,0.29548,8
1940,6,4,-0.34396,-0.11191,0.3617,1
1940,6,5,-0.36437,-0.20541,0.41828,1
1940,6,6,-0.36293,-0.26253,0.44793,1
1940,6,7,-0.35061,-0.27581,0.44609,1
1940,6,8,-0.3413,-0.24655,0.42104,1
1940,6,9,-0.34703,-0.187,0.3942,1
1940,6,10,-0.37433,-0.11909,0.39282,1
1940,6,11,-0.423,-0.069525,0.42868,1
1940,6,12,-0.48454,-0.063184,0.48864,1
1940,6,13,-0.53886,-0.1144,0.55087,1
1940,6,14,-0.5556,-0.21857,0.59705,1
1940,6,15,-0.50484,-0.34956,0.61405,1
1940,6,16,-0.37265,-0.468,0.59824,2
1940,6,17,-0.16967,-0.53731,0.56346,2
1940,6,18,0.072683,-0.54017,0.54503,3
1940,6,19,0.31543,-0.48687,0.58012,3
1940,6,20,0.52726,-0.41083,0.66842,4
1940,6,21,0.69508,-0.35117,0.77875,4
1940,6,22,0.82448,-0.3326,0.88904,4
1940,6,23,0.93098,-0.35485,0.99632,4
1940,6,24,1.0285,-0.39698,1.1024,4
1940,6,25,1.1238,-0.42897,1.2029,4
1940,6,26,1.2189,-0.42251,1.29,4
1940,6,27,1.3163,-0.35707,1.3639,4
1940,6,28,1.4201,-0.22297,1.4375,4
1940,6,29,1.5303,-0.021637,1.5304,4
1940,6,30,1.6348,0.23548,1.6516,5
1940,7,1,1.7069,0.52797,1.7867,5
1940,7,2,1.7143,0.82667,1.9032,5
1940,7,3,1.6344,1.0957,1.9677,5
1940,7,4,1.4693,1.2978,1.9604,5
1940,7,5,1.2487,1.4033,1.8784,6
1940,7,6,1.0198,1.4005,1.7324,6
1940,7,7,0.82646,1.301,1.5413,6
1940,7,8,0.69214,1.1354,1.3297,6
1940,7,9,0.61117,0.94324,1.1239,6
1940,7,10,0.55201,0.75877,0.93831,6
1940,7,11,0.47002,0.60032,0.76243,6
1940,7,12,0.32646,0.46897,0.57141,6
1940,7,13,0.1059,0.35772,0.37307,6
1940,7,14,-0.17725,0.26117,0.31563,7
1940,7,15,-0.48606,0.17682,0.51722,8
1940,7,16,-0.77624,0.099909,0.78264,8
1940,7,17,-1.0095,0.022284,1.0097,8
1940,7,18,-1.1619,-0.060643,1.1635,1
1940,7,19,-1.2289,-0.14195,1.2371,1
1940,7,20,-1.2256,-0.20506,1.2426,1
1940,7,21,-1.1782,-0.23544,1.2015,1
1940,7,22,-1.111,-0.23328,1.1352,1
1940,7,23,-1.0369,-0.21657,1.0593,1
1940,7,24,-0.95798,-0.21289,0.98135,1
1940,7,25,-0.87259,-0.24453,0.9062,1
1940,7,26,-0.78103,-0.31618,0.8426,1
1940,7,27,-0.68772,-0.41246,0.80192,1
1940,7,28,-0.60107,-0.50893,0.78759,1
1940,7,29,-0.53101,-0.58996,0.79374,2
1940,7,30,-0.48365,-0.66046,0.81861,2
1940,7,31,-0.45624,-0.7408,0.87002,2
1940,8,1,-0.43828,-0.8488,0.95528,2
1940,8,2,-0.41922,-0.98321,1.0689,2
1940,8,3,-0.39602,-1.1224,1.1902,2
1940,8,4,-0.37324,-1.2368,1.2919,2
1940,8,5,-0.35582,-1.3038,1.3515,2
1940,8,6,-0.34029,-1.3146,1.3579,2
1940,8,7,-0.31182,-1.2726,1.3103,2
1940,8,8,-0.24939,-1.1867,1.2127,2
1940,8,9,-0.13549,-1.0674,1.076,2
1940,8,10,0.037563,-0.92689,0.92765,3
1940,8,11,0.26635,-0.77972,0.82396,3
1940,8,12,0.53697,-0.63973,0.83522,3
1940,8,13,0.82566,-0.51342,0.97227,4
1940,8,14,1.103,-0.39604,1.1719,4
1940,8,15,1.3418,-0.27469,1.3696,4
1940,8,16,1.5243,-0.13564,1.5303,4
1940,8,17,1.6442,0.029194,1.6444,5
1940,8,18,1.7043,0.22022,1.7184,5
1940,8,19,1.7117,0.42979,1.7648,5
1940,8,20,1.6744,0.64183,1.7932,5
1940,8,21,1.6005,0.83358,1.8046,5
1940,8,22,1.4988,0.98394,1.7929,5
1940,8,23,1.3768,1.084,1.7523,5
1940,8,24,1.2405,1.1398,1.6846,5
1940,8,25,1.0967,1.1629,1.5985,6
1940,8,26,0.95701,1.1582,1.5025,6
1940,8,27,0.83531,1.1185,1.396,6
1940,8,28,0.74242,1.0293,1.2691,6
1940,8,29,0.68352,0.88029,1.1145,6
1940,8,30,0.6597,0.67947,0.94704,6
1940,8,31,0.66799,0.46007,0.81109,5
1940,9,1,0.69768,0.27447,0.74973,5
1940,9,2,0.72725,0.17391,0.74776,5
1940,9,3,0.72795,0.18566,0.75126,5
1940,9,4,0.67437,0.29938,0.73783,5
1940,9,5,0.55819,0.46919,0.72919,5
1940,9,6,0.39863,0.63053,0.74598,6
1940,9,7,0.24225,0.72677,0.76608,6
1940,9,8,0.14745,0.73384,0.74851,6
1940,9,9,0.15989,0.67041,0.68921,6
1940,9,10,0.29087,0.58817,0.65616,6
1940,9,11,0.50788,0.54894,0.74785,6
1940,9,12,0.73961,0.59687,0.95041,5
1940,9,13,0.89671,0.73589,1.16,5
1940,9,14,0.90454,0.92295,1.2923,6
1940,9,15,0.73477,1.0854,1.3107,6
1940,9,16,0.41651,1.1565,1.2292,6
1940,9,17,0.019097,1.1083,1.1085,6
1940,9,18,-0.3824,0.96096,1.0343,7
1940,9,19,-0.73499,0.76496,1.0608,7
1940,9,20,-1.0144,0.57173,1.1644,8
1940,9,21,-1.2143,0.41428,1.283,8
1940,9,22,-1.3336,0.3056,1.3682,8
1940,9,23,-1.3719,0.24844,1.3943,8
1940,9,24,-1.3319,0.24327,1.3539,8
1940,9,25,-1.2225,0.28887,1.2562,8
1940,9,26,-1.0592,0.37762,1.1245,8
1940,9,27,-0.85967,0.49362,0.99131,8
1940,9,28,-0.64024,0.61688,0.88908,8
1940,9,29,-0.41642,0.73115,0.84142,7
1940,9,30,-0.2074,0.82819,0.85377,7
1940,10,1,-0.040513,0.90635,0.90726,7
1940,10,2,0.050354,0.96546,0.96677,6
1940,10,3,0.034587,1.0036,1.0042,6
1940,10,4,-0.10115,1.0177,1.0227,7
1940,10,5,-0.34262,1.0041,1.061,7
1940,10,6,-0.64846,0.95739,1.1563,7
1940,10,7,-0.9618,0.8677,1.2954,8
1940,10,8,-1.228,0.72286,1.425,8
1940,10,9,-1.4092,0.51375,1.5,8
1940,10,10,-1.4885,0.23957,1.5077,8
1940,10,11,-1.4631,-0.087088,1.4657,1
1940,10,12,-1.3369,-0.43683,1.4065,1
1940,10,13,-1.1196,-0.76515,1.3561,1
1940,10,14,-0.83155,-1.0234,1.3186,2
1940,10,15,-0.50901,-1.1741,1.2796,2
1940,10,16,-0.20335,-1.2021,1.2192,2
1940,10,17,0.027568,-1.1157,1.116,3
1940,10,18,0.13489,-0.94088,0.9505,3
1940,10,19,0.09654,-0.71566,0.72215,3
1940,10,20,-0.071933,-0.48317,0.48849,2
1940,10,21,-0.32098,-0.2815,0.42693,1
1940,10,22,-0.58646,-0.13366,0.6015,1
1940,10,23,-0.81374,-0.043385,0.8149,1
1940,10,24,-0.97204,0.00033441,0.97204,8
1940,10,25,-1.0531,0.014091,1.0532,8
1940,10,26,-1.0624,0.011117,1.0625,8
1940,10,27,-1.0126,-0.0036541,1.0126,1
1940,10,28,-0.91922,-0.033615,0.91983,1
1940,10,29,-0.79729,-0.085436,0.80185,1
1940,10,30,-0.65751,-0.16219,0.67722,1
1940,10,31,-0.5065,-0.25798,0.56841,1
1940,11,1,-0.35035,-0.35741,0.50049,2
1940,11,2,-0.19816,-0.44007,0.48263,2
1940,11,3,-0.063335,-0.4893,0.49338,2
1940,11,4,0.038108,-0.50049,0.50194,3
1940,11,5,0.090977,-0.48437,0.49284,3
1940,11,6,0.085797,-0.4626,0.47048,3
1940,11,7,0.02334,-0.45912,0.45972,3
1940,11,8,-0.083034,-0.4919,0.49886,2
1940,11,9,-0.20904,-0.56869,0.60589,2
1940,11,10,-0.32394,-0.68655,0.75914,2
1940,11,11,-0.3966,-0.83418,0.92366,2
1940,11,12,-0.40048,-0.99596,1.0735,2
1940,11,13,-0.31613,-1.1562,1.1987,2
1940,11,14,-0.13291,-1.2987,1.3055,2
1940,11,15,0.14335,-1.4026,1.4099,3
1940,11,16,0.47963,-1.4424,1.5201,3
1940,11,17,0.81487,-1.3989,1.619,3
1940,11,18,1.0788,-1.2717,1.6676,3
1940,11,19,1.2206,-1.084,1.6325,4
1940,11,20,1.2286,-0.87259,1.507,4
1940,11,21,1.127,-0.67072,1.3115,4
1940,11,22,0.9576,-0.49604,1.0785,4
1940,11,23,0.76119,-0.35296,0.83905,4
1940,11,24,0.56878,-0.24464,0.61916,4
1940,11,25,0.40326,-0.18093,0.44199,4
1940,11,26,0.28412,-0.17259,0.33243,4
1940,11,27,0.22953,-0.21739,0.31614,4
1940,11,28,0.25464,-0.29093,0.38663,3
1940,11,29,0.36577,-0.35143,0.50724,4
1940,11,30,0.55288,-0.35424,0.65663,4
1940,12,1,0.78376,-0.26752,0.82816,4
1940,12,2,1.0054,-0.083267,1.0089,4
1940,12,3,1.1555,0.17674,1.1689,5
1940,12,4,1.1823,0.46312,1.2698,5
1940,12,5,1.0681,0.71113,1.2832,5
1940,12,6,0.84235,0.86203,1.2053,6
1940,12,7,0.57559,0.88591,1.0565,6
1940,12,8,0.35013,0.79614,0.86973,6
1940,12,9,0.22157,0.64587,0.68282,6
1940,12,10,0.19483,0.50588,0.5421,6
1940,12,11,0.22806,0.43326,0.48962,6
1940,12,12,0.25913,0.44733,0.51697,6
1940,12,13,0.23695,0.52518,0.57616,6
1940,12,14,0.14258,0.61857,0.63479,6
1940,12,15,-0.0070287,0.68071,0.68075,7
1940,12,16,-0.16977,0.68938,0.70997,7
1940,12,17,-0.29831,0.65706,0.72161,7
1940,12,18,-0.36261,0.6258,0.72326,7
1940,12,19,-0.36763,0.64661,0.74381,7
1940,12,20,-0.3555,0.75147,0.83132,7
1940,12,21,-0.38742,0.93156,1.0089,7
1940,12,22,-0.51313,1.1348,1.2454,7
1940,12,23,-0.745,1.2839,1.4844,7
1940,12,24,-1.0499,1.3067,1.6762,7
1940,12,25,-1.3619,1.1648,1.7921,8
1940,12,26,-1.608,0.86897,1.8278,8
1940,12,27,-1.7351,0.47346,1.7985,8
1940,12,28,-1.7281,0.054864,1.729,8
1940,12,29,-1.6109,-0.31477,1.6413,1
1940,12,30,-1.432,-0.58806,1.548,1
1940,12,31,-1.2432,-0.75168,1.4528,1
1941,1,1,-1.0802,-0.82464,1.359,1
1941,1,2,-0.95286,-0.84745,1.2752,1
1941,1,3,-0.84559,-0.86544,1.21,2
1941,1,4,-0.72707,-0.91298,1.1671,2
1941,1,5,-0.56607,-1.003,1.1517,2
1941,1,6,-0.3482,-1.1245,1.1771,2
1941,1,7,-0.085571,-1.2486,1.2515,2
1941,1,8,0.18627,-1.3404,1.3533,3
1941,1,9,0.42342,-1.3725,1.4363,3
1941,1,10,0.59214,-1.3349,1.4603,3
1941,1,11,0.68204,-1.2386,1.414,3
1941,1,12,0.70761,-1.1109,1.3172,3
1941,1,13,0.69923,-0.98424,1.2073,3
1941,1,14,0.68971,-0.88759,1.1241,3
1941,1,15,0.70478,-0.84232,1.0983,3
1941,1,16,0.76025,-0.85794,1.1463,3
1941,1,17,0.86452,-0.9247,1.2659,3
1941,1,18,1.0207,-1.01,1.436,4
1941,1,19,1.2256,-1.0672,1.6251,4
1941,1,20,1.4666,-1.0561,1.8073,4
1941,1,21,1.7234,-0.95956,1.9726,4
1941,1,22,1.9725,-0.78535,2.1231,4
1941,1,23,2.1903,-0.55071,2.2584,4
1941,1,24,2.3493,-0.26455,2.3641,4
1941,1,25,2.4133,0.078251,2.4145,5
1941,1,26,2.3385,0.48181,2.3876,5
1941,1,27,2.0905,0.9258,2.2864,5
1941,1,28,1.6707,1.3576,2.1528,5
1941,1,29,1.1326,1.7125,2.0532,6
1941,1,30,0.57263,1.9468,2.0293,6
1941,1,31,0.096806,2.0593,2.0616,6
1941,2,1,-0.21984,2.0863,2.0978,7
1941,2,2,-0.35971,2.0772,2.1081,7
1941,2,3,-0.36163,2.0649,2.0964,7
1941,2,4,-0.29309,2.0502,2.0711,7
1941,2,5,-0.21436,2.0093,2.0207,7
1941,2,6,-0.157,1.9176,1.9241,7
1941,2,7,-0.1256,1.771,1.7754,7
1941,2,8,-0.11244,1.5898,1.5938,7
1941,2,9,-0.1113,1.4081,1.4125,7
1941,2,10,-0.1246,1.2565,1.2627,7
1941,2,11,-0.16318,1.1462,1.1578,7
1941,2,12,-0.23734,1.0613,1.0875,7
1941,2,13,-0.34357,0.96847,1.0276,7
